Title,URL,latitude,longitude,Type
The Coyote Club,"https://www.google.com/maps/place/The+Coyote+Club/@40.6886051,-73.9418374,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25b72ff984d6f:0x93f550a8b387b297!8m2!3d40.6886051!4d-73.9418374!16s%2Fg%2F11h88fhps8?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6886051,-73.9418374,Vintage
MoonBox Photo,"https://www.google.com/maps/place/MoonBox+Photo/@40.762512,-73.8279173,17z/data=!3m1!4b1!4m6!3m5!1s0x89c261b83af557f9:0x466945bee062c6bc!8m2!3d40.762512!4d-73.8279173!16s%2Fg%2F11lmk029jv?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.762512,-73.8279173,Digital
POTOBOX,"https://www.google.com/maps/place/POTOBOX/@40.7600197,-73.8337863,17z/data=!3m1!4b1!4m6!3m5!1s0x89c261963f2e7b37:0xe3565c7b8a20ce76!8m2!3d40.7600197!4d-73.8337863!16s%2Fg%2F11mcjn2tq0?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7600197,-73.8337863,Digital
Bubby's,"https://www.google.com/maps/place/Bubby's/@40.719819,-74.0083829,16z/data=!3m1!4b1!4m6!3m5!1s0x89c259f568ae3a11:0x4de0e0aa48068655!8m2!3d40.719819!4d-74.0083829!16s%2Fm%2F0_xvvps?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.719819,-74.0083829,Vintage
SomethingSoft Photo Booth,"https://www.google.com/maps/place/SomethingSoft+Photo+Booth/@40.7185047,-73.9904101,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25965223dab07:0xd273ff4885c2ee1c!8m2!3d40.7185047!4d-73.9904101!16s%2Fg%2F11xd4gbksr?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7185047,-73.9904101,Digital
Hana House,"https://www.google.com/maps/place/Hana+House/@40.692399,-73.9884416,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25be4d1d51bd9:0x821881c0a0225c1c!8m2!3d40.692399!4d-73.9884416!16s%2Fg%2F11s7wk586b?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.692399,-73.9884416,Digital
Old Friend Photobooth,"https://www.google.com/maps/place/Old+Friend+Photobooth/@40.7205176,-73.990004,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25954bdae8b85:0xd8bccfea018f0bb0!8m2!3d40.7205176!4d-73.990004!16s%2Fg%2F11w2b19wck?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7205176,-73.990004,Vintage
K TOWN STUDIO 32,"https://www.google.com/maps/place/K+TOWN+STUDIO+32/@40.7476146,-73.9870841,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259764d9a73c5:0x7e09feb4b43980be!8m2!3d40.7476146!4d-73.9870841!16s%2Fg%2F11scym802_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7476146,-73.9870841,Digital
560 3rd Ave,"https://www.google.com/maps/place/560+3rd+Ave,+New+York,+NY+10016/@40.7480517,-73.9767357,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25904191febd5:0x5b8d631e6a99ec06!8m2!3d40.7480517!4d-73.9767357!16s%2Fg%2F11b8vf3trl?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7480517,-73.9767357,Digital
The Folly,"https://www.google.com/maps/place/The+Folly/@40.7272629,-74.0000069,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2598e0f87d219:0xe6bf22abb570ced1!8m2!3d40.7272629!4d-74.0000069!16s%2Fg%2F11b6hmbsdq?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7272629,-74.0000069,Vintage
Rough Trade,"https://www.google.com/maps/place/Rough+Trade+Above/@40.7595127,-73.9804641,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25967f4a0ce91:0xbe1b892d08329d22!8m2!3d40.7595127!4d-73.9804641!16s%2Fg%2F1yh80274r?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7595127,-73.9804641,Vintage
Majestic Photobooth,"https://www.google.com/maps/place/Majestic+Photobooth/@40.7329571,-73.9503156,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25bc8e6b0a171:0x994f7c097c1d32d7!8m2!3d40.7329571!4d-73.9503156!16s%2Fg%2F1tcv2cb0?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7329571,-73.9503156,Digital
The Roxy Hotel New York,"https://www.google.com/maps/place/The+Roxy+Hotel+New+York/@40.719404,-74.004902,17z/data=!3m1!4b1!4m9!3m8!1s0x89c2598a9717e6b5:0x7fc81f2420b51ecb!5m2!4m1!1i2!8m2!3d40.719404!4d-74.004902!16s%2Fg%2F1yl47jj3q?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.719404,-74.004902,Vintage
"The Standard, High Line","https://www.google.com/maps/place/The+Standard,+High+Line/@40.7408138,-74.0078634,17z/data=!3m1!4b1!4m9!3m8!1s0x89c259c06677ef37:0x505cfe96ba9da92a!5m2!4m1!1i2!8m2!3d40.7408138!4d-74.0078634!16s%2Fm%2F0vpwq4s?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7408138,-74.0078634,Digital
Iggy's,"https://www.google.com/maps/place/Iggy's/@40.7711111,-73.9563889,17z/data=!3m1!4b1!4m6!3m5!1s0x89c258bf7e188dc7:0xdbd9387d875e2a02!8m2!3d40.7711111!4d-73.9563889!16s%2Fg%2F1wf39jg5?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7711111,-73.9563889,Vintage
Birdy's,"https://www.google.com/maps/place/Birdy's/@40.6975567,-73.9315018,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25c08bd996569:0xb194b3a03b0df241!8m2!3d40.6975567!4d-73.9315018!16s%2Fg%2F11b8z96fyg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6975567,-73.9315018,Vintage
Carousel,"https://www.google.com/maps/place/Carousel/@40.7058463,-73.9221354,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25d13a580714b:0x30a46a1e9c1d9c43!8m2!3d40.7058463!4d-73.9221354!16s%2Fg%2F11l2cldptw?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7058463,-73.9221354,Vintage
Brooklyn Film Camera,"https://www.google.com/maps/place/Brooklyn+Film+Camera/@40.712425,-73.939662,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25ea80454ff2d:0xf3bfe912de08f8ea!8m2!3d40.712425!4d-73.939662!16s%2Fg%2F11f01p7np3?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.712425,-73.939662,Vintage
Ace Hotel Brooklyn,"https://www.google.com/maps/place/Ace+Hotel+Brooklyn/@40.6878373,-73.983725,17z/data=!3m1!4b1!4m9!3m8!1s0x89c25a4d3007e8a7:0x50d7c17ce254e0f!5m2!4m1!1i2!8m2!3d40.6878373!4d-73.983725!16s%2Fg%2F11ng4j7z8j?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6878373,-73.983725,Vintage
Ace Hotel New York,"https://www.google.com/maps/place/Ace+Hotel+New+York/@40.7457029,-73.9883598,17z/data=!3m1!4b1!4m9!3m8!1s0x89c259a61c75684f:0x4d7d117fc628dcfc!5m2!4m1!1i2!8m2!3d40.7457029!4d-73.9883598!16s%2Fg%2F12dq5dpzm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7457029,-73.9883598,Vintage
Food Gallery 32,"https://www.google.com/maps/place/Food+Gallery+32/@40.7476264,-73.9863304,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259a8f913666b:0x2d2adcb5bc0150f8!8m2!3d40.7476264!4d-73.9863304!16s%2Fg%2F1xgzcpy0?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7476264,-73.9863304,Digital
Anytime Bar & Billiards,"https://www.google.com/maps/place/Anytime+Bar+%26+Billiards/@40.7473743,-73.9904221,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25970f68284d9:0xcefdc5cd70d0c7e!8m2!3d40.7473743!4d-73.9904221!16s%2Fg%2F11qgl7kx8w?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7473743,-73.9904221,Digital
Regal Union Square,"https://www.google.com/maps/place/Regal+Union+Square/@40.73414,-73.99075,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25998e72512b3:0x4400582832dbdd63!8m2!3d40.73414!4d-73.99075!16s%2Fg%2F11b5m318t7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.73414,-73.99075,Digital
Regal UA Kaufman Astoria,"https://www.google.com/maps/place/Regal+UA+Kaufman+Astoria/@40.7545465,-73.923846,16z/data=!3m1!4b1!4m6!3m5!1s0x89c25f25656084f7:0xed655a960ff44bd3!8m2!3d40.7545465!4d-73.923846!16s%2Fg%2F1ygvsth8h?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7545465,-73.923846,Digital
The Smith,"https://www.google.com/maps/place/The+Smith/@40.771502,-73.9818907,17z/data=!3m1!4b1!4m6!3m5!1s0x89c258f59744de6d:0xbbecab3de6404b14!8m2!3d40.771502!4d-73.9818907!16s%2Fg%2F11xx4h25y?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.771502,-73.9818907,Vintage
The Smith,"https://www.google.com/maps/place/The+Smith/@40.7310104,-73.9885813,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2599c01bd7a71:0x4866a7e166969e67!8m2!3d40.7310104!4d-73.9885813!16s%2Fg%2F1tjypmxf?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7310104,-73.9885813,Vintage
The Smith,"https://www.google.com/maps/place/The+Smith/@40.7442419,-73.9886085,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259a67765432b:0xb69ca2cc7e7de7c8!8m2!3d40.7442419!4d-73.9886085!16s%2Fg%2F11cmtc40kv?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7442419,-73.9886085,Vintage
The Deep End,"https://www.google.com/maps/place/The+Deep+End/@40.6941904,-73.9053968,17z/data=!4m14!1m7!3m6!1s0x89c25c253599e799:0x8cc07ca2dd4a3d04!2sThe+Deep+End!8m2!3d40.6941904!4d-73.9028219!16s%2Fg%2F11c5b3v90n!3m5!1s0x89c25c253599e799:0x8cc07ca2dd4a3d04!8m2!3d40.6941904!4d-73.9028219!16s%2Fg%2F11c5b3v90n?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",40.6941904,-73.9053968,Digital
Bar Milagro,"https://www.google.com/maps/place/Bar+Milagro/@40.7115231,-73.9700241,17z/data=!3m2!4b1!5s0x89c25bd8ef87241f:0x6ca625421bd2ad0d!4m6!3m5!1s0x89c25bcc93fb50f7:0xb52fb4739f22dc2a!8m2!3d40.7115231!4d-73.9674492!16s%2Fg%2F11szgxs_f5?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",40.7115231,-73.9700241,Digital
Desert 5 Spot,"https://www.google.com/maps/place/Desert+5+Spot/@40.7216857,-73.9609964,17z/data=!4m14!1m7!3m6!1s0x89c259007f3779d3:0xb839c0234d2d57a5!2sDesert+5+Spot!8m2!3d40.7216857!4d-73.9584215!16s%2Fg%2F11ldzxxg8p!3m5!1s0x89c259007f3779d3:0xb839c0234d2d57a5!8m2!3d40.7216857!4d-73.9584215!16s%2Fg%2F11ldzxxg8p?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",40.7216857,-73.9609964,Digital
LoHi,"https://www.google.com/maps/place/LoHi/@40.7093152,-73.9380364,17z/data=!4m14!1m7!3m6!1s0x89c25f7351acc55d:0xae34f57641e91879!2sLoHi!8m2!3d40.7093152!4d-73.9354615!16s%2Fg%2F11l7mt91dn!3m5!1s0x89c25f7351acc55d:0xae34f57641e91879!8m2!3d40.7093152!4d-73.9354615!16s%2Fg%2F11l7mt91dn?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",40.7093152,-73.9380364,Digital
Tara Rose,"https://www.google.com/maps/place/Tara+Rose%7C+NYC/@40.7417855,-73.9838102,16z/data=!3m1!4b1!4m6!3m5!1s0x89c259d6e8ee1fa7:0x6ce5c49aa0b108d2!8m2!3d40.7417855!4d-73.9812353!16s%2Fg%2F11fmdkhpdm?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",40.7417855,-73.9838102,Digital
Qua O La,"https://www.google.com/maps/place/Qua+O+La/@37.7991428,-122.4097404,17z/data=!3m1!4b1!4m6!3m5!1s0x8085810066bf9ed1:0x62ac61662de0e42a!8m2!3d37.7991428!4d-122.4071655!16s%2Fg%2F11yyndds22?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",37.7991428,-122.4097404,Digital
Babylist Beverly Hills,"https://www.google.com/maps/place/The+Babylist+Showroom/@34.0644997,-118.4020101,17z/data=!3m2!4b1!5s0x80c2bbfbfb7099ad:0xdeeaa0898eb47aba!4m6!3m5!1s0x80c2bbdbacae3d69:0x6017aca0d6551910!8m2!3d34.0644997!4d-118.3994352!16s%2Fg%2F11v3rgpj54?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",34.0644997,-118.4020101,Digital
Same Same,"https://www.google.com/maps/place/Same+Same/@33.1595409,-117.3533713,16z/data=!3m2!4b1!5s0x80dc720fea6a34fd:0xdea28ac37254d1bf!4m6!3m5!1s0x80dc73e5738a96ad:0x3e5c9a604a7cc366!8m2!3d33.1595409!4d-117.3507964!16s%2Fg%2F11tngjxd8q?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",33.1595409,-117.3533713,Digital
Bibelot,"https://www.google.com/maps/place/Bibelot+MTL/@45.5229511,-73.612919,14z/data=!4m10!1m2!2m1!1sbibelot+montreal!3m6!1s0x4cc91bc1a2f54ff5:0x88bc7ae125745291!8m2!3d45.5198198!4d-73.5742902!15sChBiaWJlbG90IG1vbnRyZWFsWhIiEGJpYmVsb3QgbW9udHJlYWySAQlnaWZ0X3Nob3DgAQA!16s%2Fg%2F11x_ypjth4?authuser=3&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",45.5229511,-73.612919,Vintage
